timestamp,operation,status_code,latency_ms
2026-08-13T17:47:31.454831989Z,read,200,20.896
2026-08-13T17:47:31.447716212Z,read,200,30.549
2026-08-13T17:47:31.460884608Z,write,201,17.683
2026-08-13T17:47:31.457562907Z,write,201,21.596
2026-08-13T17:47:31.453022334Z,read,200,28.920
2026-08-13T17:47:31.45334817Z,read,200,29.042
2026-08-13T17:47:31.460194274Z,read,200,23.197
2026-08-13T17:47:31.453386442Z,read,200,30.111
2026-08-13T17:47:31.447793481Z,read,200,36.838
2026-08-13T17:47:31.472734608Z,write,201,22.663
2026-08-13T17:47:31.468723922Z,write,201,26.824
2026-08-13T17:47:31.457289881Z,read,200,39.037
2026-08-13T17:47:31.475115319Z,write,201,22.357
2026-08-13T17:47:31.4725657Z,write,201,24.995
2026-08-13T17:47:31.482035825Z,write,201,20.687
2026-08-13T17:47:31.457607201Z,read,200,45.992
2026-08-13T17:47:31.457850189Z,read,200,45.855
2026-08-13T17:47:31.472675574Z,read,200,32.707
2026-08-13T17:47:31.47255584Z,read,200,33.320
2026-08-13T17:47:31.482404002Z,read,200,23.542
2026-08-13T17:47:31.475768356Z,read,200,30.250
2026-08-13T17:47:31.472719731Z,read,200,33.971
2026-08-13T17:47:31.483510287Z,read,200,23.253
2026-08-13T17:47:31.479171144Z,read,200,27.916
2026-08-13T17:47:31.484651777Z,read,200,24.552
2026-08-13T17:47:31.483404208Z,read,200,25.873
2026-08-13T17:47:31.471256033Z,read,200,38.126
2026-08-13T17:47:31.478595608Z,read,200,30.841
2026-08-13T17:47:31.478281473Z,read,200,31.223
