timestamp,operation,status_code,latency_ms
2026-08-17T16:18:15.522682138Z,write,201,34.127
2026-08-17T16:18:15.529548079Z,read,200,27.465
2026-08-17T16:18:15.525797612Z,write,201,32.638
2026-08-17T16:18:15.527458598Z,read,200,38.116
2026-08-17T16:18:15.522523936Z,read,200,43.125
2026-08-17T16:18:15.515319638Z,read,200,52.013
2026-08-17T16:18:15.527867421Z,write,201,40.852
2026-08-17T16:18:15.512652155Z,read,200,62.262
2026-08-17T16:18:15.517896668Z,read,200,57.125
2026-08-17T16:18:15.529823157Z,read,200,45.257
2026-08-17T16:18:15.565662235Z,read,200,21.900
2026-08-17T16:18:15.529339173Z,read,200,58.327
2026-08-17T16:18:15.556597552Z,write,201,33.355
2026-08-17T16:18:15.565602435Z,read,200,24.426
2026-08-17T16:18:15.527032621Z,read,200,63.484
2026-08-17T16:18:15.575033123Z,read,200,15.415
2026-08-17T16:18:15.528876538Z,read,200,62.181
2026-08-17T16:18:15.574942828Z,read,200,16.439
2026-08-17T16:18:15.522305518Z,read,200,70.393
2026-08-17T16:18:15.556823718Z,read,200,36.571
2026-08-17T16:18:15.553990008Z,read,200,40.245
2026-08-17T16:18:15.567354541Z,read,200,26.706
2026-08-17T16:18:15.522739363Z,read,200,64.760
2026-08-17T16:18:15.529102706Z,read,200,65.941
2026-08-17T16:18:15.575089535Z,read,200,18.428
2026-08-17T16:18:15.55702552Z,read,200,40.581
2026-08-17T16:18:15.551050768Z,read,200,46.638
2026-08-17T16:18:15.526459929Z,read,200,71.767
2026-08-17T16:18:15.558451761Z,read,200,39.716
2026-08-17T16:18:15.587688458Z,write,201,11.117
2026-08-17T16:18:15.568741153Z,read,200,30.265
2026-08-17T16:18:15.590043901Z,write,201,26.946
2026-08-17T16:18:15.595118411Z,write,201,22.252
2026-08-17T16:18:15.590664166Z,write,201,27.102
2026-08-17T16:18:15.590528852Z,read,200,33.709
2026-08-17T16:18:15.595833143Z,read,200,33.153
2026-08-17T16:18:15.591873078Z,read,200,40.580
2026-08-17T16:18:15.587614093Z,read,200,44.941
2026-08-17T16:18:15.594248876Z,read,200,38.379
2026-08-17T16:18:15.597979067Z,write,201,34.733
2026-08-17T16:18:15.597742932Z,read,200,35.045
2026-08-17T16:18:15.617017304Z,read,200,15.821
2026-08-17T16:18:15.594292553Z,read,200,38.609
2026-08-17T16:18:15.591070067Z,read,200,41.903
2026-08-17T16:18:15.617779802Z,read,200,15.258
2026-08-17T16:18:15.599018673Z,read,200,34.082
2026-08-17T16:18:15.598238709Z,read,200,35.680
2026-08-17T16:18:15.592742576Z,read,200,41.485
2026-08-17T16:18:15.595513959Z,read,200,38.776
2026-08-17T16:18:15.598936327Z,write,201,35.418
2026-08-17T16:18:15.589970311Z,read,200,44.443
2026-08-17T16:18:15.598317939Z,read,200,36.161
2026-08-17T16:18:15.593410059Z,read,200,41.148
2026-08-17T16:18:15.624278271Z,write,201,30.675
2026-08-17T16:18:15.617386568Z,read,200,41.235
2026-08-17T16:18:15.632988106Z,write,201,28.360
2026-08-17T16:18:15.63304894Z,write,201,29.560
2026-08-17T16:18:15.65864943Z,read,200,17.996
2026-08-17T16:18:15.634491349Z,write,201,42.507
2026-08-17T16:18:15.633952223Z,write,201,43.779
2026-08-17T16:18:15.634362812Z,read,200,42.765
2026-08-17T16:18:15.632721274Z,read,200,45.117
2026-08-17T16:18:15.634421435Z,read,200,43.800
2026-08-17T16:18:15.634569879Z,write,201,43.745
2026-08-17T16:18:15.62901278Z,read,200,49.549
2026-08-17T16:18:15.632797119Z,read,200,45.993
2026-08-17T16:18:15.632647015Z,write,201,47.870
2026-08-17T16:18:15.654992274Z,write,201,22.831
2026-08-17T16:18:15.634298481Z,read,200,46.573
2026-08-17T16:18:15.633109258Z,read,200,48.277
2026-08-17T16:18:15.632846566Z,read,200,48.914
2026-08-17T16:18:15.632911146Z,read,200,49.051
2026-08-17T16:18:15.634239811Z,read,200,47.773
2026-08-17T16:18:15.632565318Z,read,200,50.257
2026-08-17T16:18:15.632480101Z,read,200,50.571
2026-08-17T16:18:15.662638681Z,write,201,22.047
2026-08-17T16:18:15.661368577Z,read,200,24.488
2026-08-17T16:18:15.680914748Z,write,201,36.075
2026-08-17T16:18:15.676678537Z,write,201,40.521
2026-08-17T16:18:15.681416057Z,write,201,35.993
2026-08-17T16:18:15.682033478Z,write,201,36.007
2026-08-17T16:18:15.682841572Z,write,201,35.975
2026-08-17T16:18:15.678234689Z,read,200,46.500
2026-08-17T16:18:15.6817738Z,read,200,43.062
2026-08-17T16:18:15.677744393Z,read,200,47.190
2026-08-17T16:18:15.683078219Z,read,200,42.787
2026-08-17T16:18:15.677055178Z,write,201,48.983
2026-08-17T16:18:15.680530528Z,read,200,45.866
2026-08-17T16:18:15.681307146Z,read,200,45.116
2026-08-17T16:18:15.677792338Z,write,201,49.499
2026-08-17T16:18:15.678810957Z,write,201,48.588
2026-08-17T16:18:15.68243126Z,read,200,49.494
2026-08-17T16:18:15.685878869Z,write,201,46.214
2026-08-17T16:18:15.68470145Z,read,200,50.954
2026-08-17T16:18:15.71742159Z,read,200,19.820
2026-08-17T16:18:15.677924784Z,read,200,61.849
2026-08-17T16:18:15.718065202Z,write,201,21.746
2026-08-17T16:18:15.678326277Z,read,200,61.537
2026-08-17T16:18:15.718828243Z,read,200,28.660
2026-08-17T16:18:15.678573703Z,read,200,70.515
2026-08-17T16:18:15.724846333Z,read,200,25.178
2026-08-17T16:18:15.724944312Z,read,200,26.228
2026-08-17T16:18:15.717018199Z,read,200,34.300
2026-08-17T16:18:15.72640987Z,read,200,25.012
2026-08-17T16:18:15.717212525Z,read,200,34.330
2026-08-17T16:18:15.726432809Z,read,200,25.138
2026-08-17T16:18:15.726060899Z,write,201,37.653
2026-08-17T16:18:15.725901048Z,read,200,39.043
2026-08-17T16:18:15.724762586Z,read,200,41.073
2026-08-17T16:18:15.727410703Z,read,200,38.881
2026-08-17T16:18:15.732104714Z,read,200,34.853
2026-08-17T16:18:15.739830365Z,write,201,27.439
2026-08-17T16:18:15.727313609Z,write,201,43.886
2026-08-17T16:18:15.737279415Z,write,201,33.922
2026-08-17T16:18:15.739873223Z,read,200,35.077
2026-08-17T16:18:15.747536597Z,write,201,28.927
2026-08-17T16:18:15.751214546Z,write,201,25.280
2026-08-17T16:18:15.731948706Z,read,200,50.436
2026-08-17T16:18:15.75132889Z,read,200,31.960
2026-08-17T16:18:15.735680421Z,read,200,50.244
2026-08-17T16:18:15.766984003Z,write,201,21.751
2026-08-17T16:18:15.76374478Z,read,200,27.574
2026-08-17T16:18:15.766308082Z,read,200,25.115
2026-08-17T16:18:15.76728254Z,read,200,26.011
2026-08-17T16:18:15.751554088Z,read,200,43.511
2026-08-17T16:18:15.749111782Z,read,200,46.042
2026-08-17T16:18:15.751432179Z,read,200,44.788
2026-08-17T16:18:15.765855039Z,read,200,30.452
2026-08-17T16:18:15.750041604Z,read,200,46.327
2026-08-17T16:18:15.776497771Z,write,201,20.035
2026-08-17T16:18:15.764977738Z,read,200,32.808
2026-08-17T16:18:15.751606215Z,read,200,46.405
2026-08-17T16:18:15.739795191Z,read,200,58.592
2026-08-17T16:18:15.785943945Z,read,200,15.295
2026-08-17T16:18:15.771301464Z,write,201,30.233
2026-08-17T16:18:15.771241506Z,read,200,31.411
2026-08-17T16:18:15.795166461Z,read,200,12.381
2026-08-17T16:18:15.774976646Z,read,200,32.886
2026-08-17T16:18:15.7965441Z,read,200,11.543
2026-08-17T16:18:15.791345562Z,read,200,16.958
2026-08-17T16:18:15.782416316Z,read,200,26.443
2026-08-17T16:18:15.78876603Z,read,200,21.906
2026-08-17T16:18:15.776508643Z,read,200,34.592
2026-08-17T16:18:15.796317505Z,read,200,22.466
2026-08-17T16:18:15.793315367Z,read,200,25.712
2026-08-17T16:18:15.797813346Z,write,201,26.499
2026-08-17T16:18:15.802679691Z,write,201,22.312
